,Review,Label
2199, Trà đào thần với là có cốc trà đào mát lạnh ngon lành để thưởng thức ngay giữa lòng thủ ngồi vỉa hè nên có thể vừa nhâm nhi vừa ngắm phố Tuy nhiên vào tối mùa hè thì thú vui tao nhã ấy lại khó có thể thực hiện chỗ để xe miễn phí mà không phải quán vỉa hè nào trên phố cổ cũng nhân viên nhiệt trà đào thì trà sữa chua dâu dầm cũng rất,1
2200, Mình đi ăn ở đây rất nhiều lần cơm gà ngon tuyệt k bị chờ quá lâu giá cả cũng phải Tuy nhiên hôm mình gọi ship thì đến bực mình vì nhân viên nghe điện thoại rất vô làm việc thiếu chuyên k biết hỏi và giới thiệu món ăn cho khách lại còn vừa nghe điện thoại vừa nói chuyện với người Mình phải gọi lại lần tự nói mình nhân viên chỉ ậm ừ rất bất lịch,-1
2201, Kính gửi anh chị e trên diễn thực hôm nay ngẫu nhiên đọc được bài về quán này mình rất lấy làm bức xúc nên có vài ý kiến như mình và bạn hôm đi người đến thái độ của nhân viên trông xe hết sức vô văn phải nói là vô văn hóa mặc dù trông hình thức cũng bóng hất hàm cho khách tự mang xe sang đường gửi ăn nói cục cằn ko có chủ bọn mình gọi nước ép trái nhân viên đựng trong túi mang bọn mình có thắc mắc là tại sao ai cũng có cốc mà bọn mình ko có thì nhận được câu trả đây nước ép nào cũng đựng trong túi bóng thế Qua tìm bọn mình được biết cả tầng chỉ có bọn mình ĐƯỢC uống nước ép bằng túi bóng cắm ống hút và do quán hết Bên cạnh đó giá cả ở quán này rõ ràng cao hơn rất nhiều so với các quán khác dù chất lượng đồ uống rất bình về mình có phản ánh với nhân viên thu tiền dưới tầng rồi lại ra lấy xe và gặp mấy thanh niên trông xe vô văn hóa gây ức chế tập các bạn trẻ có sự lựa chọn sáng suốt khi chọn quán cafe quán có view tốt và vị trí đắc địa nên đông thế Thứ về view thì cũng chẳng ai vào quán rồi ngồi ngó đường vì quán ko có bacony hoàn toàn ngồi trong bên cạnh đó quán rất ồn do mức độ đi lại của phương tiện giao thông tại đoạn thứ quán được cái thuận tiện do gần khu trung tâm mua sắm thứ giá cả rất đắt đỏ so với chất lượng rất bình các bạn cũng tìm hiểu các quán khác ở gần đó để có sự lựa chọn sáng suốt hơn với thái độ nhân viên phục vụ giá cả hợp lý và một không gian thoáng đãng các bạn may,-1
2202, Cơm Ăn bao nhiêu chỗ cũng không chỗ nào có cơm sườn ngon bằng ở,1
2203, Đồ uống hợp phục vụ view thiết kế vị đẹp dễ Chỉ điều gian hơi chật hi vọng mở nhiều chi mới,1
2204, quán bánh mì chảo đầu tiên khu cầu ăn ngon mà giá lại cực ngay bên cạnh lại là hàng tào phớ nữa ăn bánh mì chảo xong làm bát tào phở lại chả phê ở đây phục vụ còn tốt nữa hí,1
2205, Bánh mì chảo pate pate nhuyễn không nhưng không không béo Mình thích ăn pate bùi bùi của vị béo béo của thì ở đây đáp ứng Nói chung là vị dễ phổ ai ăn cũng vừa chưa thể nói là ốp thì không đều Chúng mình ăn suất thì cái lòng cái mì cái thì cái thì đậu thì chật mỗi cái gửi xe pate trứng sữa đậu Ăn lấy hương lấy hoa thôi chứ chẳng no gì có quay sẽ thử bánh mì sốt vang rồi review mới cho toàn,0
2206, Quán này bạn mình vào ăn giao xe cho nhân viên quán dắt xe sau đó ăn ra mất Chủ quán thì vô trách còn định phủi xe của Về bạn mình cho côn đồ lưu manh lên phá quán mấy lần nó mới chịu đền cho một nửa xe Các bạn hãy cẩn,-1
2207, Chủ quán chính gốc Đà vui vẻ và dễ thương nem với bánh xèo đúng vị,1
2208, Nhà hàng có không gian rất cực hợp cho các bữa tiệc đổi gió của gia đình hay tiếp đãi bạn tiếp đãi đối đồ theo dạng buffet nên thấy cũng khá đa nhiều món chất lượng ngon và đẹp cả thì khá đương nhiên so với chất lượng và không gian thì hoàn toàn xứng viên phục vụ thái độ niềm nở nhiệt tình thân Thêm điểm cơ hội sẽ tiếp tục,1
2209, Đi bao nhiêu quán cafe rồi thấy mỗi chỗ này yên thoải mỗi tội đồ uống nhưng mà nếu biết gọi thì cũng không đến gọi Ô Long con bạn mình gọi Trà xanh gì đó không nhớ nhưng Ô Long Đào ngon phết Giá hình như từ k nhớ cái xofa ngồi êm gì ngả ngả ngốn ngốn thoải Ánh sáng rất vừa bài trí lại yên tĩnh nên phù hợp cho các bạn học sinh sinh viên muốn ra đây học nhóm chung mình vẫn sẽ là khách quen của PG dài dài,1
2210, tiên trai nghiệm tại nhà tượng khá tốt từ cửa nhà với các bể chứa hải sản rất bàn trên phòng dài dẫn lên vào các phòng bố trí như ma hi hồi chọn món bàn mình chọn rượu vang để uống Vì mình đặt bàn có tính phụ phí nên nghĩ các em nhân viên phải đc huấn luyện kỹ năng ai dè em ý xinh nhưng ko biết mở rượu Nút thì chọc cho nó rơi vào trong em rót vào hic nhưng chắc do tâm em rót vào tay khách của hu hu Cảm nhận sau cùng là dịch vụ chưa chuyên,-1
2211, Tớ thích sumo bbq ngon lắm tớ thích ở đây cũg ngon xèo thì ngấy lắm í có thể do tớ ăn k qen chiên cũg ngon udong bát to vcc có khi phải gọi là chậu mỳ í viên nhiệt tình tớ đi còn có cả cái khắc tên lên lon coca nữa thích ghê,1
2212, Mình gọi xe lên Sen Tây Hồ nhập mã theo hướng dẫn của Foody mà ko đc Quá thất vọng,-1
2213, Mình với cô bạn quyết định chọn nhà hàng để đánh chén sau một tuần vất vả thì nhận được kết quả Đồ hải sản không cả nồi ngao bốc mùi hôi thối vì không lọc ngao mực và bạch tuộc bị nhão cá hồi ăn có gợn li ti và hơi hàu sống có mùi Đồ ăn đều nguội khu đồ nướng không được ai để ý nên món nào cũng lạnh Thậm chí sò huyết nướng không có người làm tiếp cho Hàu nướng phô mai không ngọt và hơi có mùi Đồ tráng miệng quá ngọt và đơn Giá tiền quá cao so với chất lượng đồ vọng toàn tập và không biết mình có bị đau bụng khi về,-1
2214, Nhà mih gần đấy nên rất hay khá bé nhưng sạch sẽ và chủ quán rất nhiệt chua có rất nhiều vị và có loại mỗi hộp,0
2215, Mình ko hiểu tại sao trên viết review khen nhiều thế mà mấy món mình mua mang về lại tệ hại đến vậy ở gần nhà nên mua khá tiện cũng nhanh gọn chứ ko phải đi lại nhiều gì Mình có mua xuất mì quảng thịt bún trộn mang về và KO THỂ NUỐT NỔI CÁI GÌ trộn khô thịt ít cắt to cũng khô nốt Vì mình gói mang về nước để riêng nên mì quảng và bún khô như Họ cho mình một túi nước dùng màu xám xám mùi thì thơm nhưng hoàn toàn ko có vị gì cả Mình trộn mì vào nước dùng mà ko biết mình đang ăn cái gì luôn Chắc thứ duy nhất nhai được là cái bánh đa nướng ở đây là món thịt kinh dị nhất mình từng ăn khô cong như vỏ cây luôn ko nhai nổi Cuối cùng phải đổ hết đi mà nó cũng đắt chứ có rẻ đâu bữa ăn gần như bỏ Mình sẽ tuyệt đối ko bao giờ trở lại chỗ này và cũng khuyên bạn bè đừng vào chỗ này luôn Ăn như ác mộng,-1
2216, Uống không quen nên thấy trà sữa khá bình nhiều vị lạ nhưng nói chung là ko ngon giá hơi Cốc to thì hơi uống rất no,0
2217, Quán nằm ngay mặt đường nên cũng khá dễ thấy không gian hơi nhỏ được cái không bí quá vì có tương đối nhiều quạt quán sạch vừa đủ vừa vào là phải gọi luôn tầm sau là rau bún thịt đầy đủ trước mặt rồi nước mắm theo mình thấy thì quá nhiều tỏi chắc cũng vì mình là đứa ghét tỏi kinh khủng con bạn mình uống sữa đậu nành thì thấy con muỗi chết nổi lềnh bềnh ở đấy bọn mình ăn trưa trời mưa to luôn mà cô nhân viên còn nói ăn xong chưa để cô dọn cũng may là anh nhân viên trông xe không ngại mưa đi sang bên đường dắt xe cho mình chứ không chắc phải đứng trước cửa quán dài dài,0
2218, Chỉnh chấm điểm,1
2219, quy r hay chương huhu,1
2220, Ngõ treo biển cafe trứng đúng kiểu phố cổ hà nội rất sâu và nhỏ tẹo vừa đủ người đi và đầu có thể chạm trần tuy nhiên quán thì nằm cách vài đông nghẹt nên k ngồi cảm nhận đc gì mấy nhưng chứng tỏ cfe ngon hoặc quán nổi quá nên khách đông,-1
2221, Lần đầu ăn bông lan trứng muối là bánh của ăn hơi phải ngày mới hết bánh Sau đó vì biết mỗi Vitamin nên cũng chỉ gọi bánh của Vitamin được vài lần mới phát hiện là bánh càng ngày càng lần sau ăn ngon hơn lần trước Cốt bánh mềm lan trứng muối mình thích ăn cốt bánh hơi ướt một sốt khá ngậy vừa không quá Trứng muối đầy ruốc không quá dai cũng không quá cheese vừa Nói chung là càng ngày càng hài lòng í huhu T_T\n\nHôm trước thấy có hàng khác giá rẻ hơn lại freeship nên mình đặt ngay bánh ai ngờ ăn không béo ngậy bằng Vitamin mà lại quá ngọt nên nhanh bảo chán cũng không phải nhưng đã quen ăn của Vitamin rồi nên thấy không hợp miệng Vitamin bánh tròn giá thêm ship đến nhà là có hơi chát nên mỗi lần mua đều thấy xót nhưng ăn ngon mà chất lượng nên đành chịu thôi ý chút xíu là Vitamin nên làm một cái logo nho nhỏ dán vào hộp trông sẽ xinh xắn mà đảm bảo hơn chứ bánh nằm trong hộp nhựa không nhãn mác nhìn hơi đáng ngờ Vậy thôi chứ chất lượng càng ngày càng ngon nữa thì tốt quá,1
2222, Buổi trưa làm bát bánh đa cua thanh đạm mà siêu nhất là sau những ngày Tết ngày rằm ngán thịt ngán mỡ Bát bánh đa đầy đủ nhưng theo mình quá xứng đáng lần nào ăn xong cũng ngất ngây Mình còn ăn thử bún lẩu riêu cua đồng và các món chè tráng miệng ở đây nữa lần nào cũng ưng hết khách hàng trung thành luôn rồi ý,1
2223, KODO xã đàn có view mặt đường buổi tối ngắm đường phố từ trên cao rất đã làm album ảnh cho bạn gái ở đây phải nói là tuyệt màu và đèn trang trí rất bắt mắt và dễ đồ uống thì vô cùng phong phú mình chưa thử hết nhưng rất ưng dòng Choka ở đây ngậy sữa Dừa mát của sữa và vị đậm đà của hương liệu đặc,1
2224, Nhân viên chảnh chó,-1
2225, Nice place to work on a saturday,1
2226, Lotteria thì nhiều loại từ gà bò rồi đến hải sản các kiểu thường ăn ở cửa hàng thì còn ăn cả kem ốc quế siêu rẻ siêu ngon nữa mà hôm nay bận quá phải mang Nói chung là không thể so với hình ảnh minh họa được nhưng cũng khá là giống ăn vừa bạn nào ăn ít thì cái là vừa chứ mình phải cái mới đủ đô mà các bạn ăn thì nhớ thêm mấy nghìn để thêm lát thêm vào ăn ngon hẳn nhaaa,1
2227, Quán ăn rất Mà lại còn rẻ phục vụ nhiệt Lần sau sẽ quay lại,1
2228, Mình tình cờ đi qua đây lần rồi vào chơi Nhưng vì không đặt trước nên nhân viên cho bọn mình ngồi đợi khoảng mới có phòng để Chơi dc gần thì lại vào mời mình ra để người đã đặt phòng vì không đặt chỗ trước thì từ chối từ đầu luôn là bọn em hết phòng rồi chứ sao lại nhồi khách kiểu đấy Xin lỗi chứ cái kiểu quán kiếm tiền bằng mọi cách mà không biết coi trọng khách hàng thế này xin thề mình không bao giờ quay lại,-1
2229, Vị Ai ở khu Kim Liên thì rất dễ tìm vì ở đây là khu tập thể chia thành các còn ở nơi khác thì tìm hơi vất Mọi người đi ở đường Lương Đình Của đến ngõ có tiệm vàng Ngát Hương thì rẽ Giá giá rẻ phù hợp với sinh chè từ đến bánh mousse panna cotta Chất Nếp cẩm caramen thơm mùi trứng và béo thạch nhỏ quán tự làm ăn rất Phục Quán lúc nào cũng đông khách nhưng nhân viên rất nhanh Không ngồi ở sân tập thể rộng thoáng Quán mới mở thêm gian trong nhà ở bên khia nào trời mưa hay nắng ngồi ở đấy cũng,1
2230, Mình vừa đến và cảm thấy không thể chấp nhận thật sự thất Có thể do khẩu vị của mình nhưng nước bánh canh rất mình không thể ăn Sợi bánh canh ăn thật sự không Mình đã phải bỏ lại cả bát không ăn Nhưng được cái nhân viên rất ngoan và thân phụ vụ cũng Lần tới đến thử lại hi vọng quán sẽ khắc phục được những vấn đề về bánh Mình sẽ còn quay lại để ủng hộ quán lần nữa và hi vọng sẽ không phải thất vọng nữa,-1
